id,name,asins,brand,categories,keys,manufacturer,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.numHelpful,Score,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Neemli Naturals,Maternity Bra,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-14T00:00:00.000Z,2017-05-21T05:51:34Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=310,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=343",I HAVE BEEN WITH AMAZON PRIME FOR 2 YEARS AND THIS NEW FIRE HD MAKES IT WORTH IT. i WATCH MOVIES WHEN I FLY BECAUSE I CAN DOWNLOAD THEM. THE BATTERY LAST FOR DAYS. I USE IT EVERYDAY NOW.,MY AMAZON FIRE ROCKS,,,Mia1
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Nykaa Cosmetics,Eye Palette,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-14T00:00:00.000Z,2017-05-21T05:51:34Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=310,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=344","Well worth the 80 bucks, especially if you are an Amazon Prime member. You can download and watch anything on there for free, including movies and magazines. The screen is a bit on the darker side, but the battery life is great. I have both an IPAD and this, and I use both. Great when you are waiting for your IPAD to recharge...",Good IPAD alternative,,,GvilleGuy
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Organic Harvest,Bulk,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-13T00:00:00.000Z,2017-05-21T05:51:34Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=311,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=344","Reading is easy, can make font as large as you need","Great for reading, playing games and more",,,Mrspooh
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Olivia,Under Eye Concealer,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-13T00:00:00.000Z,2017-05-21T05:51:34Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,1,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=311,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=344",Improved over the HD 7. Things set up differently but not hard to learn. Also a bit heavier than the 7 so reading in bed a little harder,Better than the Kindle HD 7,,,winstonsdad
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Forest Essentials,Bronzer,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-12T00:00:00.000Z,2017-05-21T05:51:34Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,2,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=311,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=344","Not to much to complain about. for less than 100 dollars you get an 8in tablet that has pretty good specs; expandable storage, long battery life, great speakers, fast processor, decent cameras and hi def screen. easy to use and well built tablet....The only knock is the included adds but, after using it for awhile you barely notice it.",Great value tablet!!,,,goldenApe4
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Miss Claire,Facewash,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-12T00:00:00.000Z,2017-05-21T05:51:34Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=311,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=344",I've purchased a number of Kindle Fire products for family over the past several years and continue to use them. Easy to use for even my youngest Grandchildren or my 87 year old Mother-In-Law which they use as a reader and for games. An overall good value.,Good Value,,,Steve2111
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Clinique,Eye Palette,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-12T00:00:00.000Z,2017-05-21T05:51:34Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=311,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=344",This is the fastest booting tablet I have come across. The speed at which I can access sites is really amazing.,Fast Tablet,,,mike
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Too Faced,Under Eye Concealer,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-12T00:00:00.000Z,2017-05-21T05:51:34Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=311,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=344","I went into bestbuy to purchase a replacement after mine died. I loved my kindle, and decided to get 2-in-1 with the fire. It is perfect for my needs.",Nice combination of reader and tablet.,,,Robin
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,The Moms Co.,Nail Polish,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-12T00:00:00.000Z,2017-05-21T05:51:34Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,FALSE,,0,3,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=311,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=344","I had fire hdx 8 and loved it, unfortunately got damaged and could not replace. I purchased the fire HD 8 and exchanged n pay difference for fire HD 10. The 8 did not have a lot of options I was used to. :(",Ok for a young person,,,Sandy
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Davidoff,Kids Makeup,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-11T00:00:00.000Z,2017-05-21T05:51:34Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=311,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=345",great product at a great price.i like the builtin filter which is easy on youreyes.probably the best reader under 100 dollars.,corporate consultant,,,MARCUS
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,M.A.C,Contour,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-11T00:00:00.000Z,2017-05-21T05:51:34Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=312,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=345",Very good product. Super quality and the Best Buy store rep explained me about the product,Very good,,,Vinay
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Face Cream,Foundation,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-11T00:00:00.000Z,2017-05-21T05:51:34Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=312,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=345",This is my third Kindle Fire and it improves each time. Colors are crisper and best of all it stays charged a lot longer.,Love Kindle Fire,,,GGinBC
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Himalaya,Super Food,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-11T00:00:00.000Z,2017-05-21T05:51:34Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=312,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=345","I bought this for my sister, who already had the Kindle 7. For the price the 8 is better. First the obvious. a inch more screen does make a difference and the HD makes reading and streaming alot clearer. Being able to add more storage with a micro SD card is a huge plus as well. This device includes a camera! And last at under 100.00 makes this a huge value for a great tablet.",Amazing tablet at a great price!,,,Fezzybear
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Biotique,Lip Stain,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-11T00:00:00.000Z,2017-05-21T05:51:34Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=312,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=345",Excellent. Just as good as iPad with a fraction of the price.,Great for anyone.,,,Deanna58
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Faces Canada,Acne Treatment,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-11T00:00:00.000Z,2017-05-21T05:51:34Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,3,3,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=312,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=345","The Amazon Fire HD8 (2016 model) is a great tablet for the price; however, the Fire OS offers limited abilities to the user. Personally, I wish there were ways to mirror the screen to a tv without having to purchase a Fire TV streaming stick. Also, the inability to use the google play store is a major set back. If it weren't for those two complaint, I'd give this tablet 4 stars.",Great tablet for the price,,,LexusTech
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Spawake,Nivea,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-11T00:00:00.000Z,2017-05-21T05:51:34Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=312,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=345",I really love the new shape and size of the kindle HD. My daughter uses it and can control it great.,Great product,,,AngieB
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Burberry,Face Wash,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-11T00:00:00.000Z,2017-05-21T05:51:34Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=312,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=345","I'm loving this new fire, mainly because I didn't fork out a couple hundred for it. My only beef is that magazines are formatted for the demensions of an iPad so don't look great on this",Great addition,,,Kld653
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Lotus Herbals, Maternity Bra,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-11T00:00:00.000Z,2017-05-21T05:51:34Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=312,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=346",Love my tablet easy to work and have no problem with down loads.and lite weight.,Tablet,,,Gigi
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Kama Ayurveda,Contour,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-11T00:00:00.000Z,2017-05-21T05:51:35Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=313,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=346","Works okay as a tablet and especially to access Amazon.No good as a general tablet as there are no Google apps available, such as Chrome, gmail, etc.",Okay tablet,,,gary
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Makeup > Tools & Brushes > Makeup Pouches,Foundation,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-11T00:00:00.000Z,2017-05-21T05:51:35Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=313,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=346",I love this Kindle. I love the fact that you can use an SD card for more storage. Great job,My favorite Kindle,,,Kingjames1
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Maybelline New York,Super Food,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-11T00:00:00.000Z,2017-05-21T05:51:35Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=313,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=346",The device is priced just right to give as a gift for an 8 year old,GREAT VALUE,,,Randy2
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Tresemme,Lip Stain,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-11T00:00:00.000Z,2017-05-21T05:51:35Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,1,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=313,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=346",We have had a hard time with tablets and our 8 year old who has been down loading apps since she was around 3-4 years of age so far this tablet has survived everything except the constant draining of battery when used by her .,We purchased for our 8 year old who loves tablets,,,Willis1969
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,MuscleBlaze,Acne Treatment,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-07T00:00:00.000Z,2017-05-21T05:51:35Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,2,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=313,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=346","I believe it depends on how you want to use it. I bought this for my young kids and they are loving it. They can do basic stuff like surf the internet, watch youtube and play some games. The only complaint that I have is that sometimes it does not charge, even if you have have it connected for the whole night. You just have to restart the pad so that it can charge, but that is the only glitch.",Good for Kids,,,nikhil34
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Revolution Pro,Nivea,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-07T00:00:00.000Z,2017-05-21T05:51:35Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=313,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=346","Works well. I really like the bigger screen (up from the 7""). Easier to read, just as easier to use if not better.",Love of games,,,tablet
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Aveda,Face Wash,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-06T00:00:00.000Z,2017-05-21T05:51:35Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=313,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=346","This tablet is great for anyone who uses this for the basics.Load times can be a bit slow for browsing the web or streaming videos, but once it's loaded, it plays without buffering as long as you got internet speeds that are good enough. This tablet is a good size and great for pictures, downloaded videos and music. For its price, it makes a pretty good gift for someone wanting their first tablet.",Great For Basics,,,Jazthepanda
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Paco Rabanne, Maternity Bra,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-06T00:00:00.000Z,2017-05-21T05:51:35Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=313,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=347","Bought one for the kids to use while we travel, lots of good free games. Installed VLC media player from the app store and filled up the SD drive with movies. Now they are nice and quite for hours on end.Battery life is awesome!",Great travelTablet,,,MoutainMike
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Dhathri,Maternity Bra,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-06T00:00:00.000Z,2017-05-21T05:51:36Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=314,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=347",Can't beat the value on this. 5 stars even though it has less apps than the play store.,Great Value,,,Eric
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Pahadi Local,Concealer,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-06T00:00:00.000Z,2017-05-21T05:51:36Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,55,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=314,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=347","I bought my Fire HD8 as an alternative to carrying around my laptop and having to buy many textbooks for college. The fact that I saved well over $150 on one of the 5 books I had to get this semester was a godsend. Most all undergraduate courses I have seen are offered in eBook form for Kindle. If you do not care about having the constant ability of being on the internet without WiFi or other hotspot, it's a great resource. Pros:Price for this was still less than the money saved for my Biology Book.A lot less weight that 5 college textbooks.So far all books I need for college are available as eBooks through Amazon.A single charge can make it through an 8 hour school day.Cons:If you want/need a network connection, you have to use your phone as a hotspot or connect to another WiFi network. Bottom line, I wanted a cheaper alternative to having to lug over $750 in books around. I came out at well under $500 considering I bought this.",Great Alternative to College Textbooks,,,Phil
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,PRADA,Moisturizer,"841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-11-05T00:00:00.000Z,2017-05-21T05:51:36Z,"2017-04-30T00:39:00.000Z,2017-06-07T09:00:00.000Z",,TRUE,,0,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=314,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=347",My only disappointment is the inability to download some of the apps I use in my phone.,I like the Kindle Fire very much.,,,SamD
